# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-06 03:08:46 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06043500 Gallatin River near Gallatin Gateway, MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06043500
#            TS   parameter     statistic     Description
#         80830       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	80830_00060_00003	80830_00060_00003_cd
USGS	06043500	1996-04-26	669	A
USGS	06043500	1996-04-27	663	A
USGS	06043500	1996-04-28	595	A
USGS	06043500	1996-04-29	574	A
USGS	06043500	1996-04-30	562	A
USGS	06043500	1996-05-01	564	A
USGS	06043500	1996-05-02	580	A
USGS	06043500	1996-05-03	572	A
USGS	06043500	1996-05-04	549	A
USGS	06043500	1996-05-05	525	A
USGS	06043500	1996-05-06	529	A
USGS	06043500	1996-05-07	556	A
USGS	06043500	1996-05-08	613	A
USGS	06043500	1996-05-09	689	A
USGS	06043500	1996-05-10	808	A
USGS	06043500	1996-05-11	935	A
USGS	06043500	1996-05-12	1180	A
USGS	06043500	1996-05-13	1800	A
USGS	06043500	1996-05-14	2490	A
USGS	06043500	1996-05-15	3160	A
USGS	06043500	1996-05-16	3570	A
USGS	06043500	1996-05-17	4080	A
USGS	06043500	1996-05-18	4080	A
USGS	06043500	1996-05-19	3390	A
USGS	06043500	1996-05-20	2750	A
USGS	06043500	1996-05-21	2460	A
USGS	06043500	1996-05-22	2520	A
USGS	06043500	1996-05-23	2650	A
USGS	06043500	1996-05-24	2330	A
USGS	06043500	1996-05-25	2150	A
USGS	06043500	1996-05-26	2320	A
USGS	06043500	1996-05-27	2650	A
USGS	06043500	1996-05-28	2850	A
USGS	06043500	1996-05-29	3260	A
USGS	06043500	1996-05-30	3530	A
USGS	06043500	1996-05-31	3360	A
USGS	06043500	1996-06-01	3170	A
USGS	06043500	1996-06-02	3280	A
USGS	06043500	1996-06-03	3830	A
USGS	06043500	1996-06-04	4790	A
USGS	06043500	1996-06-05	5630	A
USGS	06043500	1996-06-06	5400	A
USGS	06043500	1996-06-07	5280	A
USGS	06043500	1996-06-08	5890	A
USGS	06043500	1996-06-09	6380	A
USGS	06043500	1996-06-10	6760	A
USGS	06043500	1996-06-11	6520	A
USGS	06043500	1996-06-12	6230	A
USGS	06043500	1996-06-13	6110	A
USGS	06043500	1996-06-14	6110	A
USGS	06043500	1996-06-15	5720	A
USGS	06043500	1996-06-16	5510	A
USGS	06043500	1996-06-17	5480	A
USGS	06043500	1996-06-18	5250	A
USGS	06043500	1996-06-19	4250	A
USGS	06043500	1996-06-20	3570	A
USGS	06043500	1996-06-21	3260	A
USGS	06043500	1996-06-22	3750	A
USGS	06043500	1996-06-23	3380	A
USGS	06043500	1996-06-24	3090	A
USGS	06043500	1996-06-25	3200	A
USGS	06043500	1996-06-26	3220	A
USGS	06043500	1996-06-27	3190	A
USGS	06043500	1996-06-28	2990	A
USGS	06043500	1996-06-29	2720	A
USGS	06043500	1996-06-30	2530	A
USGS	06043500	1996-07-01	2440	A
USGS	06043500	1996-07-02	2460	A
USGS	06043500	1996-07-03	2390	A
USGS	06043500	1996-07-04	2310	A
USGS	06043500	1996-07-05	2370	A
USGS	06043500	1996-07-06	2190	A
USGS	06043500	1996-07-07	1890	A
USGS	06043500	1996-07-08	1750	A
USGS	06043500	1996-07-09	1670	A
USGS	06043500	1996-07-10	1640	A
USGS	06043500	1996-07-11	1560	A
USGS	06043500	1996-07-12	1460	A
USGS	06043500	1996-07-13	1390	A
USGS	06043500	1996-07-14	1330	A
USGS	06043500	1996-07-15	1280	A
USGS	06043500	1996-07-16	1270	A
USGS	06043500	1996-07-17	1260	A
USGS	06043500	1996-07-18	1180	A
USGS	06043500	1996-07-19	1140	A
USGS	06043500	1996-07-20	1080	A
USGS	06043500	1996-07-21	1030	A
USGS	06043500	1996-07-22	995	A
USGS	06043500	1996-07-23	962	A
USGS	06043500	1996-07-24	933	A
USGS	06043500	1996-07-25	905	A
USGS	06043500	1996-07-26	879	A
USGS	06043500	1996-07-27	858	A
USGS	06043500	1996-07-28	838	A
USGS	06043500	1996-07-29	848	A
USGS	06043500	1996-07-30	921	A
USGS	06043500	1996-07-31	848	A
USGS	06043500	1996-08-01	828	A
USGS	06043500	1996-08-02	817	A
USGS	06043500	1996-08-03	785	A
USGS	06043500	1996-08-04	779	A
USGS	06043500	1996-08-05	759	A
USGS	06043500	1996-08-06	745	A
USGS	06043500	1996-08-07	720	A
USGS	06043500	1996-08-08	695	A
USGS	06043500	1996-08-09	680	A
USGS	06043500	1996-08-10	664	A
USGS	06043500	1996-08-11	652	A
USGS	06043500	1996-08-12	641	A
USGS	06043500	1996-08-13	624	A
USGS	06043500	1996-08-14	643	A
USGS	06043500	1996-08-15	690	A
USGS	06043500	1996-08-16	638	A
USGS	06043500	1996-08-17	624	A
USGS	06043500	1996-08-18	630	A
USGS	06043500	1996-08-19	621	A
USGS	06043500	1996-08-20	595	A
USGS	06043500	1996-08-21	579	A
USGS	06043500	1996-08-22	572	A
USGS	06043500	1996-08-23	562	A
USGS	06043500	1996-08-24	552	A
USGS	06043500	1996-08-25	545	A
USGS	06043500	1996-08-26	545	A
USGS	06043500	1996-08-27	539	A
USGS	06043500	1996-08-28	558	A
USGS	06043500	1996-08-29	553	A
USGS	06043500	1996-08-30	537	A
USGS	06043500	1996-08-31	523	A
USGS	06043500	1996-09-01	515	A
USGS	06043500	1996-09-02	510	A
USGS	06043500	1996-09-03	505	A
USGS	06043500	1996-09-04	501	A
USGS	06043500	1996-09-05	513	A
USGS	06043500	1996-09-06	525	A
USGS	06043500	1996-09-07	504	A
USGS	06043500	1996-09-08	494	A
USGS	06043500	1996-09-09	486	A
USGS	06043500	1996-09-10	479	A
USGS	06043500	1996-09-11	474	A
USGS	06043500	1996-09-12	487	A
USGS	06043500	1996-09-13	491	A
USGS	06043500	1996-09-14	492	A
USGS	06043500	1996-09-15	497	A
USGS	06043500	1996-09-16	564	A
USGS	06043500	1996-09-17	560	A
USGS	06043500	1996-09-18	514	A
USGS	06043500	1996-09-19	503	A
USGS	06043500	1996-09-20	505	A
USGS	06043500	1996-09-21	495	A
USGS	06043500	1996-09-22	484	A
USGS	06043500	1996-09-23	473	A
USGS	06043500	1996-09-24	472	A
USGS	06043500	1996-09-25	485	A
USGS	06043500	1996-09-26	485	A
USGS	06043500	1996-09-27	482	A
USGS	06043500	1996-09-28	487	A
USGS	06043500	1996-09-29	486	A
USGS	06043500	1996-09-30	474	A
USGS	06043500	1996-10-01	464	A
USGS	06043500	1996-10-02	456	A
USGS	06043500	1996-10-03	451	A
USGS	06043500	1996-10-04	446	A
USGS	06043500	1996-10-05	440	A
USGS	06043500	1996-10-06	438	A
USGS	06043500	1996-10-07	434	A
USGS	06043500	1996-10-08	432	A
USGS	06043500	1996-10-09	427	A
USGS	06043500	1996-10-10	426	A
USGS	06043500	1996-10-11	422	A
USGS	06043500	1996-10-12	418	A
USGS	06043500	1996-10-13	416	A
USGS	06043500	1996-10-14	430	A
USGS	06043500	1996-10-15	429	A
USGS	06043500	1996-10-16	432	A
USGS	06043500	1996-10-17	406	A
USGS	06043500	1996-10-18	414	A
USGS	06043500	1996-10-19	456	A
USGS	06043500	1996-10-20	439	A
USGS	06043500	1996-10-21	406	A
USGS	06043500	1996-10-22	444	A
USGS	06043500	1996-10-23	434	A
USGS	06043500	1996-10-24	439	A
USGS	06043500	1996-10-25	457	A
USGS	06043500	1996-10-26	431	A
USGS	06043500	1996-10-27	356	A
USGS	06043500	1996-10-28	417	A
USGS	06043500	1996-10-29	465	A
USGS	06043500	1996-10-30	434	A
USGS	06043500	1996-10-31	368	A
USGS	06043500	1996-11-01	384	A
USGS	06043500	1996-11-02	408	A
USGS	06043500	1996-11-03	418	A
USGS	06043500	1996-11-04	434	A
USGS	06043500	1996-11-05	422	A
USGS	06043500	1996-11-06	376	A
USGS	06043500	1996-11-07	407	A
USGS	06043500	1996-11-08	405	A
USGS	06043500	1996-11-09	405	A
USGS	06043500	1996-11-10	396	A
USGS	06043500	1996-11-11	397	A
USGS	06043500	1996-11-12	404	A
USGS	06043500	1996-11-13	406	A
USGS	06043500	1996-11-14	431	A
USGS	06043500	1996-11-15	402	A
USGS	06043500	1996-11-16	343	A
USGS	06043500	1996-11-17	359	A
USGS	06043500	1996-11-18	401	A
USGS	06043500	1996-11-19	480	A
USGS	06043500	1996-11-20	553	A
USGS	06043500	1996-11-21	446	A
USGS	06043500	1996-11-22	439	A
USGS	06043500	1996-11-23	426	A
USGS	06043500	1996-11-24	375	A
USGS	06043500	1996-11-25	421	A
USGS	06043500	1996-11-26	389	A
USGS	06043500	1996-11-27	348	A
USGS	06043500	1996-11-28	387	A
USGS	06043500	1996-11-29	393	A
USGS	06043500	1996-11-30	341	A
USGS	06043500	1996-12-01	352	A
USGS	06043500	1996-12-02	335	A
USGS	06043500	1996-12-03	328	A
USGS	06043500	1996-12-04	300	A
USGS	06043500	1996-12-05	323	A
USGS	06043500	1996-12-06	310	A
USGS	06043500	1996-12-07	309	A
USGS	06043500	1996-12-08	354	A
USGS	06043500	1996-12-09	388	A
USGS	06043500	1996-12-10	389	A
USGS	06043500	1996-12-11	367	A
USGS	06043500	1996-12-12	340	A
USGS	06043500	1996-12-13	322	A
USGS	06043500	1996-12-14	335	A
USGS	06043500	1996-12-15	309	A
USGS	06043500	1996-12-16	280	A:e
USGS	06043500	1996-12-17	230	A:e
USGS	06043500	1996-12-18	220	A:e
USGS	06043500	1996-12-19	250	A:e
USGS	06043500	1996-12-20	280	A:e
USGS	06043500	1996-12-21	330	A
USGS	06043500	1996-12-22	306	A
USGS	06043500	1996-12-23	210	A:e
USGS	06043500	1996-12-24	250	A:e
USGS	06043500	1996-12-25	250	A:e
USGS	06043500	1996-12-26	240	A:e
USGS	06043500	1996-12-27	230	A:e
USGS	06043500	1996-12-28	250	A:e
USGS	06043500	1996-12-29	330	A:e
USGS	06043500	1996-12-30	355	A
USGS	06043500	1996-12-31	382	A
USGS	06043500	1997-01-01	465	A
USGS	06043500	1997-01-02	516	A
USGS	06043500	1997-01-03	540	A:e
USGS	06043500	1997-01-04	520	A:e
USGS	06043500	1997-01-05	500	A:e
USGS	06043500	1997-01-06	450	A:e
USGS	06043500	1997-01-07	420	A:e
USGS	06043500	1997-01-08	450	A:e
USGS	06043500	1997-01-09	500	A:e
USGS	06043500	1997-01-10	450	A:e
USGS	06043500	1997-01-11	350	A:e
USGS	06043500	1997-01-12	300	A:e
USGS	06043500	1997-01-13	250	A:e
USGS	06043500	1997-01-14	280	A:e
USGS	06043500	1997-01-15	350	A:e
USGS	06043500	1997-01-16	330	A:e
USGS	06043500	1997-01-17	350	A:e
USGS	06043500	1997-01-18	370	A:e
USGS	06043500	1997-01-19	380	A:e
USGS	06043500	1997-01-20	390	A:e
USGS	06043500	1997-01-21	380	A:e
USGS	06043500	1997-01-22	370	A:e
USGS	06043500	1997-01-23	370	A:e
USGS	06043500	1997-01-24	360	A:e
USGS	06043500	1997-01-25	350	A:e
USGS	06043500	1997-01-26	350	A:e
USGS	06043500	1997-01-27	370	A:e
USGS	06043500	1997-01-28	370	A:e
USGS	06043500	1997-01-29	370	A:e
USGS	06043500	1997-01-30	370	A:e
USGS	06043500	1997-01-31	370	A:e
USGS	06043500	1997-02-01	360	A:e
USGS	06043500	1997-02-02	350	A:e
USGS	06043500	1997-02-03	340	A:e
USGS	06043500	1997-02-04	305	A
USGS	06043500	1997-02-05	294	A
USGS	06043500	1997-02-06	305	A
USGS	06043500	1997-02-07	309	A
USGS	06043500	1997-02-08	304	A
USGS	06043500	1997-02-09	307	A
USGS	06043500	1997-02-10	320	A
USGS	06043500	1997-02-11	339	A
USGS	06043500	1997-02-12	333	A
USGS	06043500	1997-02-13	325	A
USGS	06043500	1997-02-14	324	A
USGS	06043500	1997-02-15	329	A
USGS	06043500	1997-02-16	334	A
USGS	06043500	1997-02-17	337	A
USGS	06043500	1997-02-18	337	A
USGS	06043500	1997-02-19	334	A
USGS	06043500	1997-02-20	323	A
USGS	06043500	1997-02-21	308	A
USGS	06043500	1997-02-22	315	A
USGS	06043500	1997-02-23	308	A
USGS	06043500	1997-02-24	307	A
USGS	06043500	1997-02-25	313	A
USGS	06043500	1997-02-26	324	A
USGS	06043500	1997-02-27	335	A
USGS	06043500	1997-02-28	327	A
USGS	06043500	1997-03-01	308	A
USGS	06043500	1997-03-02	307	A
USGS	06043500	1997-03-03	320	A
USGS	06043500	1997-03-04	315	A
USGS	06043500	1997-03-05	313	A
USGS	06043500	1997-03-06	312	A
USGS	06043500	1997-03-07	316	A
USGS	06043500	1997-03-08	321	A
USGS	06043500	1997-03-09	311	A
USGS	06043500	1997-03-10	313	A
USGS	06043500	1997-03-11	333	A
USGS	06043500	1997-03-12	329	A
USGS	06043500	1997-03-13	318	A
USGS	06043500	1997-03-14	299	A
USGS	06043500	1997-03-15	304	A
USGS	06043500	1997-03-16	319	A
USGS	06043500	1997-03-17	368	A
USGS	06043500	1997-03-18	361	A
USGS	06043500	1997-03-19	401	A
USGS	06043500	1997-03-20	428	A
USGS	06043500	1997-03-21	447	A
USGS	06043500	1997-03-22	433	A
USGS	06043500	1997-03-23	441	A
USGS	06043500	1997-03-24	419	A
USGS	06043500	1997-03-25	372	A
USGS	06043500	1997-03-26	394	A
USGS	06043500	1997-03-27	458	A
USGS	06043500	1997-03-28	409	A
USGS	06043500	1997-03-29	384	A
USGS	06043500	1997-03-30	382	A
USGS	06043500	1997-03-31	399	A
USGS	06043500	1997-04-01	386	A
USGS	06043500	1997-04-02	370	A
USGS	06043500	1997-04-03	365	A
USGS	06043500	1997-04-04	387	A
USGS	06043500	1997-04-05	353	A
USGS	06043500	1997-04-06	324	A
USGS	06043500	1997-04-07	378	A
USGS	06043500	1997-04-08	354	A
USGS	06043500	1997-04-09	355	A
USGS	06043500	1997-04-10	336	A
USGS	06043500	1997-04-11	323	A
USGS	06043500	1997-04-12	326	A
USGS	06043500	1997-04-13	339	A
USGS	06043500	1997-04-14	350	A
USGS	06043500	1997-04-15	347	A
USGS	06043500	1997-04-16	364	A
USGS	06043500	1997-04-17	427	A
USGS	06043500	1997-04-18	482	A
USGS	06043500	1997-04-19	588	A
USGS	06043500	1997-04-20	687	A
USGS	06043500	1997-04-21	702	A
USGS	06043500	1997-04-22	638	A
USGS	06043500	1997-04-23	609	A
USGS	06043500	1997-04-24	598	A
USGS	06043500	1997-04-25	638	A
USGS	06043500	1997-04-26	628	A
USGS	06043500	1997-04-27	759	A
USGS	06043500	1997-04-28	932	A
USGS	06043500	1997-04-29	872	A
USGS	06043500	1997-04-30	802	A
USGS	06043500	1997-05-01	807	A
USGS	06043500	1997-05-02	748	A
USGS	06043500	1997-05-03	725	A
USGS	06043500	1997-05-04	841	A
USGS	06043500	1997-05-05	949	A
USGS	06043500	1997-05-06	1130	A
USGS	06043500	1997-05-07	1280	A
USGS	06043500	1997-05-08	1270	A
USGS	06043500	1997-05-09	1430	A
USGS	06043500	1997-05-10	1770	A
USGS	06043500	1997-05-11	2170	A
USGS	06043500	1997-05-12	2400	A
USGS	06043500	1997-05-13	2730	A
USGS	06043500	1997-05-14	2890	A
USGS	06043500	1997-05-15	3390	A
USGS	06043500	1997-05-16	3990	A
USGS	06043500	1997-05-17	4480	A
USGS	06043500	1997-05-18	4480	A
USGS	06043500	1997-05-19	3880	A
USGS	06043500	1997-05-20	3900	A
USGS	06043500	1997-05-21	4340	A
USGS	06043500	1997-05-22	4580	A
USGS	06043500	1997-05-23	4610	A
USGS	06043500	1997-05-24	5250	A
USGS	06043500	1997-05-25	5180	A
USGS	06043500	1997-05-26	4280	A
USGS	06043500	1997-05-27	3790	A
USGS	06043500	1997-05-28	3720	A
USGS	06043500	1997-05-29	4080	A
USGS	06043500	1997-05-30	4410	A
USGS	06043500	1997-05-31	5240	A
USGS	06043500	1997-06-01	7700	A
USGS	06043500	1997-06-02	8400	A
USGS	06043500	1997-06-03	7070	A
USGS	06043500	1997-06-04	7020	A
USGS	06043500	1997-06-05	7840	A
USGS	06043500	1997-06-06	7920	A
USGS	06043500	1997-06-07	7870	A
USGS	06043500	1997-06-08	7810	A
USGS	06043500	1997-06-09	6740	A
USGS	06043500	1997-06-10	6320	A
USGS	06043500	1997-06-11	6340	A
USGS	06043500	1997-06-12	5720	A
USGS	06043500	1997-06-13	5300	A
USGS	06043500	1997-06-14	4990	A
USGS	06043500	1997-06-15	4830	A
USGS	06043500	1997-06-16	4800	A
USGS	06043500	1997-06-17	4620	A
USGS	06043500	1997-06-18	5220	A
USGS	06043500	1997-06-19	4590	A
USGS	06043500	1997-06-20	3990	A
USGS	06043500	1997-06-21	3570	A
USGS	06043500	1997-06-22	3370	A
USGS	06043500	1997-06-23	3230	A
USGS	06043500	1997-06-24	3010	A
USGS	06043500	1997-06-25	2670	A
USGS	06043500	1997-06-26	2530	A
USGS	06043500	1997-06-27	2580	A
USGS	06043500	1997-06-28	2530	A
USGS	06043500	1997-06-29	2400	A
USGS	06043500	1997-06-30	2320	A
USGS	06043500	1997-07-01	2410	A
USGS	06043500	1997-07-02	2180	A
USGS	06043500	1997-07-03	2080	A
USGS	06043500	1997-07-04	1930	A
USGS	06043500	1997-07-05	1880	A
USGS	06043500	1997-07-06	1910	A
USGS	06043500	1997-07-07	1890	A
USGS	06043500	1997-07-08	1790	A
USGS	06043500	1997-07-09	1750	A
USGS	06043500	1997-07-10	1770	A
USGS	06043500	1997-07-11	1740	A
USGS	06043500	1997-07-12	1580	A
USGS	06043500	1997-07-13	1470	A
USGS	06043500	1997-07-14	1400	A
USGS	06043500	1997-07-15	1360	A
USGS	06043500	1997-07-16	1360	A
USGS	06043500	1997-07-17	1340	A
USGS	06043500	1997-07-18	1360	A
USGS	06043500	1997-07-19	1380	A
USGS	06043500	1997-07-20	1410	A
USGS	06043500	1997-07-21	1320	A
USGS	06043500	1997-07-22	1230	A
USGS	06043500	1997-07-23	1240	A
USGS	06043500	1997-07-24	1180	A
USGS	06043500	1997-07-25	1150	A
USGS	06043500	1997-07-26	1170	A
USGS	06043500	1997-07-27	1060	A
USGS	06043500	1997-07-28	1050	A
USGS	06043500	1997-07-29	1150	A
USGS	06043500	1997-07-30	1090	A
USGS	06043500	1997-07-31	1040	A
USGS	06043500	1997-08-01	1030	A
USGS	06043500	1997-08-02	1080	A
USGS	06043500	1997-08-03	988	A
USGS	06043500	1997-08-04	936	A
USGS	06043500	1997-08-05	1070	A
USGS	06043500	1997-08-06	1150	A
USGS	06043500	1997-08-07	984	A
USGS	06043500	1997-08-08	958	A
USGS	06043500	1997-08-09	907	A
USGS	06043500	1997-08-10	882	A
USGS	06043500	1997-08-11	857	A
USGS	06043500	1997-08-12	851	A
USGS	06043500	1997-08-13	901	A
USGS	06043500	1997-08-14	941	A
USGS	06043500	1997-08-15	861	A
USGS	06043500	1997-08-16	1090	A
USGS	06043500	1997-08-17	937	A
USGS	06043500	1997-08-18	860	A
USGS	06043500	1997-08-19	887	A
USGS	06043500	1997-08-20	823	A
USGS	06043500	1997-08-21	795	A
USGS	06043500	1997-08-22	769	A
USGS	06043500	1997-08-23	748	A
USGS	06043500	1997-08-24	741	A
USGS	06043500	1997-08-25	759	A
USGS	06043500	1997-08-26	721	A
USGS	06043500	1997-08-27	698	A
USGS	06043500	1997-08-28	682	A
USGS	06043500	1997-08-29	670	A
USGS	06043500	1997-08-30	660	A
USGS	06043500	1997-08-31	644	A
USGS	06043500	1997-09-01	639	A
USGS	06043500	1997-09-02	655	A
USGS	06043500	1997-09-03	654	A
USGS	06043500	1997-09-04	646	A
USGS	06043500	1997-09-05	629	A
USGS	06043500	1997-09-06	642	A
USGS	06043500	1997-09-07	634	A
USGS	06043500	1997-09-08	608	A
USGS	06043500	1997-09-09	593	A
USGS	06043500	1997-09-10	624	A
USGS	06043500	1997-09-11	916	A
USGS	06043500	1997-09-12	1230	A
USGS	06043500	1997-09-13	883	A
USGS	06043500	1997-09-14	770	A
USGS	06043500	1997-09-15	713	A
USGS	06043500	1997-09-16	690	A
USGS	06043500	1997-09-17	672	A
USGS	06043500	1997-09-18	736	A
USGS	06043500	1997-09-19	763	A
USGS	06043500	1997-09-20	698	A
USGS	06043500	1997-09-21	678	A
USGS	06043500	1997-09-22	709	A
USGS	06043500	1997-09-23	679	A
USGS	06043500	1997-09-24	650	A
USGS	06043500	1997-09-25	633	A
USGS	06043500	1997-09-26	620	A
USGS	06043500	1997-09-27	685	A
USGS	06043500	1997-09-28	643	A
USGS	06043500	1997-09-29	618	A
USGS	06043500	1997-09-30	602	A
USGS	06043500	1997-10-01	589	A
USGS	06043500	1997-10-02	588	A
USGS	06043500	1997-10-03	647	A
USGS	06043500	1997-10-04	604	A
USGS	06043500	1997-10-05	586	A
USGS	06043500	1997-10-06	579	A
USGS	06043500	1997-10-07	589	A
USGS	06043500	1997-10-08	607	A
USGS	06043500	1997-10-09	588	A
USGS	06043500	1997-10-10	609	A
USGS	06043500	1997-10-11	691	A
USGS	06043500	1997-10-12	640	A
USGS	06043500	1997-10-13	594	A
USGS	06043500	1997-10-14	593	A
USGS	06043500	1997-10-15	592	A
USGS	06043500	1997-10-16	597	A
USGS	06043500	1997-10-17	610	A
USGS	06043500	1997-10-18	611	A
USGS	06043500	1997-10-19	598	A
USGS	06043500	1997-10-20	590	A
USGS	06043500	1997-10-21	565	A
USGS	06043500	1997-10-22	567	A
USGS	06043500	1997-10-23	577	A
USGS	06043500	1997-10-24	560	A
USGS	06043500	1997-10-25	506	A
USGS	06043500	1997-10-26	546	A
USGS	06043500	1997-10-27	556	A
USGS	06043500	1997-10-28	549	A
USGS	06043500	1997-10-29	559	A
USGS	06043500	1997-10-30	570	A
USGS	06043500	1997-10-31	727	A
USGS	06043500	1997-11-01	619	A
USGS	06043500	1997-11-02	550	A
USGS	06043500	1997-11-03	559	A
USGS	06043500	1997-11-04	572	A
USGS	06043500	1997-11-05	539	A
USGS	06043500	1997-11-06	542	A
USGS	06043500	1997-11-07	543	A
USGS	06043500	1997-11-08	550	A
USGS	06043500	1997-11-09	526	A
USGS	06043500	1997-11-10	463	A
USGS	06043500	1997-11-11	438	A
USGS	06043500	1997-11-12	408	A
USGS	06043500	1997-11-13	465	A
USGS	06043500	1997-11-14	402	A
USGS	06043500	1997-11-15	359	A
USGS	06043500	1997-11-16	370	A
USGS	06043500	1997-11-17	439	A
USGS	06043500	1997-11-18	486	A
USGS	06043500	1997-11-19	487	A
USGS	06043500	1997-11-20	494	A
USGS	06043500	1997-11-21	485	A
USGS	06043500	1997-11-22	462	A
USGS	06043500	1997-11-23	455	A
USGS	06043500	1997-11-24	472	A
USGS	06043500	1997-11-25	484	A
USGS	06043500	1997-11-26	451	A
USGS	06043500	1997-11-27	474	A
USGS	06043500	1997-11-28	468	A
USGS	06043500	1997-11-29	447	A
USGS	06043500	1997-11-30	447	A
USGS	06043500	1997-12-01	474	A
USGS	06043500	1997-12-02	453	A
USGS	06043500	1997-12-03	387	A
USGS	06043500	1997-12-04	409	A
USGS	06043500	1997-12-05	404	A
USGS	06043500	1997-12-06	397	A
USGS	06043500	1997-12-07	448	A
USGS	06043500	1997-12-08	467	A
USGS	06043500	1997-12-09	458	A
USGS	06043500	1997-12-10	380	A:e
USGS	06043500	1997-12-11	350	A:e
USGS	06043500	1997-12-12	360	A:e
USGS	06043500	1997-12-13	370	A:e
USGS	06043500	1997-12-14	380	A
USGS	06043500	1997-12-15	483	A
USGS	06043500	1997-12-16	445	A
USGS	06043500	1997-12-17	441	A
USGS	06043500	1997-12-18	445	A
USGS	06043500	1997-12-19	415	A
USGS	06043500	1997-12-20	383	A
USGS	06043500	1997-12-21	402	A
USGS	06043500	1997-12-22	404	A
USGS	06043500	1997-12-23	377	A
USGS	06043500	1997-12-24	370	A:e
USGS	06043500	1997-12-25	350	A:e
USGS	06043500	1997-12-26	330	A:e
USGS	06043500	1997-12-27	350	A:e
USGS	06043500	1997-12-28	381	A
USGS	06043500	1997-12-29	414	A
USGS	06043500	1997-12-30	423	A
USGS	06043500	1997-12-31	402	A
USGS	06043500	1998-01-01	403	A
USGS	06043500	1998-01-02	428	A
USGS	06043500	1998-01-03	422	A
USGS	06043500	1998-01-04	419	A
USGS	06043500	1998-01-05	420	A
USGS	06043500	1998-01-06	380	A
USGS	06043500	1998-01-07	397	A
USGS	06043500	1998-01-08	403	A
USGS	06043500	1998-01-09	360	A:e
USGS	06043500	1998-01-10	320	A:e
USGS	06043500	1998-01-11	300	A:e
USGS	06043500	1998-01-12	300	A:e
USGS	06043500	1998-01-13	340	A:e
USGS	06043500	1998-01-14	360	A:e
USGS	06043500	1998-01-15	350	A:e
USGS	06043500	1998-01-16	350	A:e
USGS	06043500	1998-01-17	360	A:e
USGS	06043500	1998-01-18	380	A:e
USGS	06043500	1998-01-19	410	A
USGS	06043500	1998-01-20	420	A
USGS	06043500	1998-01-21	412	A
USGS	06043500	1998-01-22	398	A
USGS	06043500	1998-01-23	393	A
USGS	06043500	1998-01-24	404	A
USGS	06043500	1998-01-25	409	A
USGS	06043500	1998-01-26	401	A
USGS	06043500	1998-01-27	405	A
USGS	06043500	1998-01-28	405	A
USGS	06043500	1998-01-29	391	A
USGS	06043500	1998-01-30	397	A
USGS	06043500	1998-01-31	402	A
USGS	06043500	1998-02-01	377	A
USGS	06043500	1998-02-02	382	A
USGS	06043500	1998-02-03	396	A
USGS	06043500	1998-02-04	404	A
USGS	06043500	1998-02-05	397	A
USGS	06043500	1998-02-06	397	A
USGS	06043500	1998-02-07	401	A
USGS	06043500	1998-02-08	402	A
USGS	06043500	1998-02-09	401	A
USGS	06043500	1998-02-10	390	A
USGS	06043500	1998-02-11	376	A
USGS	06043500	1998-02-12	388	A
USGS	06043500	1998-02-13	385	A
USGS	06043500	1998-02-14	375	A
USGS	06043500	1998-02-15	386	A
USGS	06043500	1998-02-16	398	A
USGS	06043500	1998-02-17	389	A
USGS	06043500	1998-02-18	384	A
USGS	06043500	1998-02-19	360	A
USGS	06043500	1998-02-20	373	A
USGS	06043500	1998-02-21	374	A
USGS	06043500	1998-02-22	394	A
USGS	06043500	1998-02-23	368	A
USGS	06043500	1998-02-24	372	A
USGS	06043500	1998-02-25	383	A
USGS	06043500	1998-02-26	368	A
USGS	06043500	1998-02-27	372	A
USGS	06043500	1998-02-28	349	A
USGS	06043500	1998-03-01	360	A
USGS	06043500	1998-03-02	380	A
USGS	06043500	1998-03-03	385	A
USGS	06043500	1998-03-04	381	A
USGS	06043500	1998-03-05	371	A
USGS	06043500	1998-03-06	342	A
USGS	06043500	1998-03-07	350	A
USGS	06043500	1998-03-08	343	A
USGS	06043500	1998-03-09	368	A
USGS	06043500	1998-03-10	373	A
USGS	06043500	1998-03-11	372	A
USGS	06043500	1998-03-12	373	A
USGS	06043500	1998-03-13	378	A
USGS	06043500	1998-03-14	383	A
USGS	06043500	1998-03-15	390	A
USGS	06043500	1998-03-16	394	A
USGS	06043500	1998-03-17	398	A
USGS	06043500	1998-03-18	376	A
USGS	06043500	1998-03-19	377	A
